3
0 20 1 0
100 1.00000000000000e+00 4.00000000000000e+06
80 100 1 0
100 1.00000000000000e+00 4.00000000000000e+06
20 80 25 0
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 4.00000000000000e+06
4.00000000000000e+00 1.00000000000000e+00 9.00000000000000e+06
